Actual_Close,Predicted_Close,Signal,Portfolio_Value
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.34,4.5761046,0.0,1000.0
0.34,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.35,4.5761046,0.0,1000.0
0.35,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.37,4.5761046,0.0,1000.0
0.35,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.29,4.5761046,0.0,1000.0
0.29,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.3,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.29,4.5761046,0.0,1000.0
0.29,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.31,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.32,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.33,4.5761046,0.0,1000.0
0.37,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
0.37,4.5761046,0.0,1000.0
0.36,4.5761046,0.0,1000.0
